lakeid,metric,sampledate,year,daynum
AL,total_zoop_biomass,2002-08-14,2002,226
AL,total_zoop_biomass,2003-07-23,2003,204
AL,total_zoop_biomass,2004-10-11,2004,285
AL,total_zoop_biomass,2005-05-16,2005,136
AL,total_zoop_biomass,2006-10-04,2006,277
AL,total_zoop_biomass,2007-07-16,2007,197
AL,total_zoop_biomass,2008-09-22,2008,266
AL,total_zoop_biomass,2009-11-09,2009,313
AL,total_zoop_biomass,2010-11-10,2010,314
AL,total_zoop_biomass,2011-09-19,2011,262
AL,total_zoop_biomass,2012-11-09,2012,314
AL,total_zoop_biomass,2013-08-07,2013,219
AL,total_zoop_biomass,2014-11-03,2014,307
AL,total_zoop_biomass,2015-10-06,2015,279
AL,total_zoop_biomass,2016-10-11,2016,285
AL,total_zoop_biomass,2017-08-08,2017,220
AL,total_zoop_biomass,2018-11-05,2018,309
AL,total_zoop_biomass,2019-08-27,2019,239
BM,daphnia_biomass,1981-06-17,1981,168
BM,daphnia_biomass,1982-05-25,1982,145
BM,daphnia_biomass,1983-11-28,1983,332
BM,daphnia_biomass,1984-11-05,1984,310
BM,daphnia_biomass,1985-05-30,1985,150
BM,daphnia_biomass,1986-11-05,1986,309
BM,daphnia_biomass,1987-11-04,1987,308
BM,daphnia_biomass,1988-05-11,1988,132
BM,daphnia_biomass,1989-05-31,1989,151
BM,daphnia_biomass,1990-08-21,1990,233
BM,daphnia_biomass,1991-10-29,1991,302
BM,daphnia_biomass,1992-11-11,1992,316
BM,daphnia_biomass,1993-11-10,1993,314
BM,daphnia_biomass,1994-11-14,1994,318
BM,daphnia_biomass,1995-06-13,1995,164
BM,daphnia_biomass,1996-11-06,1996,311
BM,daphnia_biomass,1997-06-17,1997,168
BM,daphnia_biomass,1998-04-23,1998,113
BM,daphnia_biomass,1999-11-11,1999,315
BM,daphnia_biomass,2000-11-14,2000,319
BM,daphnia_biomass,2001-11-12,2001,316
BM,daphnia_biomass,2002-05-20,2002,140
BM,daphnia_biomass,2003-05-30,2003,150
BM,daphnia_biomass,2004-09-13,2004,257
BM,daphnia_biomass,2005-11-11,2005,315
BM,daphnia_biomass,2006-05-19,2006,139
BM,daphnia_biomass,2007-10-08,2007,281
BM,daphnia_biomass,2008-06-03,2008,155
BM,daphnia_biomass,2009-05-26,2009,146
BM,daphnia_biomass,2010-05-10,2010,130
BM,daphnia_biomass,2011-05-05,2011,125
BM,daphnia_biomass,2012-04-30,2012,121
BM,daphnia_biomass,2013-11-14,2013,318
BM,daphnia_biomass,2014-11-05,2014,309
BM,daphnia_biomass,2015-05-19,2015,139
BM,daphnia_biomass,2016-05-23,2016,144
BM,daphnia_biomass,2017-04-19,2017,109
BM,daphnia_biomass,2018-06-13,2018,164
BM,daphnia_biomass,2019-06-03,2019,154
BM,total_zoop_biomass,1981-10-20,1981,293
BM,total_zoop_biomass,1982-05-25,1982,145
BM,total_zoop_biomass,1983-11-28,1983,332
BM,total_zoop_biomass,1984-09-04,1984,248
BM,total_zoop_biomass,1985-05-30,1985,150
BM,total_zoop_biomass,1986-11-05,1986,309
BM,total_zoop_biomass,1987-11-04,1987,308
BM,total_zoop_biomass,1988-05-11,1988,132
BM,total_zoop_biomass,1989-10-17,1989,290
BM,total_zoop_biomass,1990-08-21,1990,233
BM,total_zoop_biomass,1991-10-29,1991,302
BM,total_zoop_biomass,1992-11-11,1992,316
BM,total_zoop_biomass,1993-11-10,1993,314
BM,total_zoop_biomass,1994-05-06,1994,126
BM,total_zoop_biomass,1995-06-13,1995,164
BM,total_zoop_biomass,1996-11-06,1996,311
BM,total_zoop_biomass,1997-06-17,1997,168
BM,total_zoop_biomass,1998-11-02,1998,306
BM,total_zoop_biomass,1999-11-11,1999,315
BM,total_zoop_biomass,2000-11-14,2000,319
BM,total_zoop_biomass,2001-11-12,2001,316
BM,total_zoop_biomass,2002-08-12,2002,224
BM,total_zoop_biomass,2003-07-23,2003,204
BM,total_zoop_biomass,2004-09-13,2004,257
BM,total_zoop_biomass,2005-11-11,2005,315
BM,total_zoop_biomass,2006-05-19,2006,139
BM,total_zoop_biomass,2007-10-08,2007,281
BM,total_zoop_biomass,2008-06-03,2008,155
BM,total_zoop_biomass,2009-04-29,2009,119
BM,total_zoop_biomass,2010-05-10,2010,130
BM,total_zoop_biomass,2011-05-05,2011,125
BM,total_zoop_biomass,2012-04-30,2012,121
BM,total_zoop_biomass,2013-11-14,2013,318
BM,total_zoop_biomass,2014-11-05,2014,309
BM,total_zoop_biomass,2015-05-19,2015,139
BM,total_zoop_biomass,2016-05-23,2016,144
BM,total_zoop_biomass,2017-04-19,2017,109
BM,total_zoop_biomass,2018-06-13,2018,164
BM,total_zoop_biomass,2019-06-03,2019,154
CB,daphnia_biomass,1981-09-25,1981,268
CB,daphnia_biomass,1982-08-19,1982,231
CB,daphnia_biomass,1983-09-29,1983,272
CB,daphnia_biomass,1984-07-31,1984,213
CB,daphnia_biomass,1985-09-09,1985,252
CB,daphnia_biomass,1986-07-14,1986,195
CB,daphnia_biomass,1987-08-13,1987,225
CB,daphnia_biomass,1988-06-22,1988,174
CB,daphnia_biomass,1989-06-14,1989,165
CB,daphnia_biomass,1990-06-11,1990,162
CB,daphnia_biomass,1991-06-17,1991,168
CB,daphnia_biomass,1992-07-25,1992,207
CB,daphnia_biomass,1993-06-15,1993,166
CB,daphnia_biomass,1994-06-14,1994,165
CB,daphnia_biomass,1996-11-05,1996,310
CB,daphnia_biomass,1997-08-26,1997,238
CB,daphnia_biomass,1998-08-10,1998,222
CB,daphnia_biomass,1999-06-30,1999,181
CB,daphnia_biomass,2000-06-14,2000,166
CB,daphnia_biomass,2001-07-11,2001,192
CB,daphnia_biomass,2002-06-18,2002,169
CB,daphnia_biomass,2003-07-22,2003,203
CB,daphnia_biomass,2004-10-13,2004,287
CB,daphnia_biomass,2005-08-09,2005,221
CB,daphnia_biomass,2006-07-12,2006,193
CB,daphnia_biomass,2007-06-18,2007,169
CB,daphnia_biomass,2008-11-06,2008,311
CB,daphnia_biomass,2009-09-16,2009,259
CB,daphnia_biomass,2010-07-06,2010,187
CB,daphnia_biomass,2011-10-19,2011,292
CB,daphnia_biomass,2012-10-17,2012,291
CB,daphnia_biomass,2013-09-05,2013,248
CB,daphnia_biomass,2014-09-10,2014,253
CB,daphnia_biomass,2015-07-14,2015,195
CB,daphnia_biomass,2016-10-12,2016,286
CB,daphnia_biomass,2017-07-11,2017,192
CB,daphnia_biomass,2018-10-03,2018,276
CB,daphnia_biomass,2019-07-30,2019,211
CB,total_zoop_biomass,1981-08-27,1981,239
CB,total_zoop_biomass,1982-09-07,1982,250
CB,total_zoop_biomass,1983-07-07,1983,188
CB,total_zoop_biomass,1984-05-10,1984,131
CB,total_zoop_biomass,1985-06-25,1985,176
CB,total_zoop_biomass,1986-09-09,1986,252
CB,total_zoop_biomass,1987-08-13,1987,225
CB,total_zoop_biomass,1988-06-22,1988,174
CB,total_zoop_biomass,1989-06-14,1989,165
CB,total_zoop_biomass,1990-06-11,1990,162
CB,total_zoop_biomass,1991-08-26,1991,238
CB,total_zoop_biomass,1992-07-25,1992,207
CB,total_zoop_biomass,1993-08-25,1993,237
CB,total_zoop_biomass,1994-06-14,1994,165
CB,total_zoop_biomass,1995-06-12,1995,163
CB,total_zoop_biomass,1996-08-07,1996,220
CB,total_zoop_biomass,1997-08-26,1997,238
CB,total_zoop_biomass,1998-06-16,1998,167
CB,total_zoop_biomass,1999-06-30,1999,181
CB,total_zoop_biomass,2000-06-14,2000,166
CB,total_zoop_biomass,2001-06-26,2001,177
CB,total_zoop_biomass,2002-06-18,2002,169
CB,total_zoop_biomass,2003-08-18,2003,230
CB,total_zoop_biomass,2004-06-23,2004,175
CB,total_zoop_biomass,2005-08-09,2005,221
CB,total_zoop_biomass,2006-07-12,2006,193
CB,total_zoop_biomass,2007-09-10,2007,253
CB,total_zoop_biomass,2008-07-29,2008,211
CB,total_zoop_biomass,2009-09-16,2009,259
CB,total_zoop_biomass,2010-07-06,2010,187
CB,total_zoop_biomass,2011-07-26,2011,207
CB,total_zoop_biomass,2012-06-27,2012,179
CB,total_zoop_biomass,2013-09-05,2013,248
CB,total_zoop_biomass,2014-08-13,2014,225
CB,total_zoop_biomass,2015-08-12,2015,224
CB,total_zoop_biomass,2016-09-13,2016,257
CB,total_zoop_biomass,2017-10-03,2017,276
CB,total_zoop_biomass,2018-10-03,2018,276
CB,total_zoop_biomass,2019-07-30,2019,211
CR,daphnia_biomass,1981-07-01,1981,182
CR,daphnia_biomass,1982-08-03,1982,215
CR,daphnia_biomass,1983-06-06,1983,157
CR,daphnia_biomass,1984-07-18,1984,200
CR,daphnia_biomass,1985-06-24,1985,175
CR,daphnia_biomass,1986-07-17,1986,198
CR,daphnia_biomass,1987-11-18,1987,322
CR,daphnia_biomass,1988-08-31,1988,244
CR,daphnia_biomass,1989-08-24,1989,236
CR,daphnia_biomass,1990-11-14,1990,318
CR,daphnia_biomass,1991-08-15,1991,227
CR,daphnia_biomass,1992-06-02,1992,154
CR,daphnia_biomass,1993-08-24,1993,236
CR,daphnia_biomass,1994-09-07,1994,250
CR,daphnia_biomass,1995-08-10,1995,222
CR,daphnia_biomass,1996-11-05,1996,310
CR,daphnia_biomass,1997-08-25,1997,237
CR,daphnia_biomass,1998-08-12,1998,224
CR,daphnia_biomass,1999-10-20,1999,293
CR,daphnia_biomass,2000-08-21,2000,234
CR,daphnia_biomass,2001-08-09,2001,221
CR,daphnia_biomass,2002-08-15,2002,227
CR,daphnia_biomass,2003-09-18,2003,261
CR,daphnia_biomass,2004-09-14,2004,258
CR,daphnia_biomass,2005-10-07,2005,280
CR,daphnia_biomass,2006-10-05,2006,278
CR,daphnia_biomass,2007-10-11,2007,284
CR,daphnia_biomass,2008-07-30,2008,212
CR,daphnia_biomass,2009-06-29,2009,180
CR,daphnia_biomass,2010-09-30,2010,273
CR,daphnia_biomass,2011-07-14,2011,195
CR,daphnia_biomass,2012-06-28,2012,180
CR,daphnia_biomass,2013-07-24,2013,205
CR,daphnia_biomass,2014-07-17,2014,198
CR,daphnia_biomass,2015-08-10,2015,222
CR,daphnia_biomass,2016-08-17,2016,230
CR,daphnia_biomass,2017-07-12,2017,193
CR,daphnia_biomass,2018-08-08,2018,220
CR,daphnia_biomass,2019-07-31,2019,212
CR,total_zoop_biomass,1981-07-27,1981,208
CR,total_zoop_biomass,1982-08-03,1982,215
CR,total_zoop_biomass,1983-05-23,1983,143
CR,total_zoop_biomass,1984-05-23,1984,144
CR,total_zoop_biomass,1985-05-15,1985,135
CR,total_zoop_biomass,1986-05-22,1986,142
CR,total_zoop_biomass,1987-05-05,1987,125
CR,total_zoop_biomass,1988-09-13,1988,257
CR,total_zoop_biomass,1989-07-12,1989,193
CR,total_zoop_biomass,1990-09-06,1990,249
CR,total_zoop_biomass,1991-08-15,1991,227
CR,total_zoop_biomass,1992-09-08,1992,252
CR,total_zoop_biomass,1993-09-07,1993,250
CR,total_zoop_biomass,1994-08-25,1994,237
CR,total_zoop_biomass,1995-08-10,1995,222
CR,total_zoop_biomass,1996-10-01,1996,275
CR,total_zoop_biomass,1997-08-25,1997,237
CR,total_zoop_biomass,1998-05-20,1998,140
CR,total_zoop_biomass,1999-08-25,1999,237
CR,total_zoop_biomass,2000-06-01,2000,153
CR,total_zoop_biomass,2001-08-09,2001,221
CR,total_zoop_biomass,2002-08-15,2002,227
CR,total_zoop_biomass,2003-09-18,2003,261
CR,total_zoop_biomass,2004-05-27,2004,148
CR,total_zoop_biomass,2005-09-06,2005,249
CR,total_zoop_biomass,2006-08-10,2006,222
CR,total_zoop_biomass,2007-10-11,2007,284
CR,total_zoop_biomass,2008-08-26,2008,239
CR,total_zoop_biomass,2009-04-28,2009,118
CR,total_zoop_biomass,2010-06-09,2010,160
CR,total_zoop_biomass,2011-07-14,2011,195
CR,total_zoop_biomass,2012-06-01,2012,153
CR,total_zoop_biomass,2013-06-27,2013,178
CR,total_zoop_biomass,2014-11-13,2014,317
CR,total_zoop_biomass,2015-08-10,2015,222
CR,total_zoop_biomass,2016-08-17,2016,230
CR,total_zoop_biomass,2017-05-17,2017,137
CR,total_zoop_biomass,2018-07-10,2018,191
CR,total_zoop_biomass,2019-07-02,2019,183
FI,daphnia_biomass,1997-06-24,1997,175
FI,daphnia_biomass,1999-06-09,1999,160
FI,daphnia_biomass,2000-05-10,2000,131
FI,daphnia_biomass,2002-08-14,2002,226
FI,daphnia_biomass,2003-01-27,2003,27
FI,daphnia_biomass,2007-08-09,2007,221
FI,daphnia_biomass,2008-08-07,2008,220
FI,daphnia_biomass,2009-04-22,2009,112
FI,daphnia_biomass,2010-10-29,2010,302
FI,daphnia_biomass,2011-11-03,2011,307
FI,daphnia_biomass,2012-11-02,2012,307
FI,daphnia_biomass,2013-06-13,2013,164
FI,daphnia_biomass,2014-06-11,2014,162
FI,daphnia_biomass,2015-11-04,2015,308
FI,daphnia_biomass,2016-06-06,2016,158
FI,daphnia_biomass,2017-04-20,2017,110
FI,daphnia_biomass,2018-06-13,2018,164
FI,total_zoop_biomass,1997-06-24,1997,175
FI,total_zoop_biomass,1999-07-20,1999,201
FI,total_zoop_biomass,2000-04-26,2000,117
FI,total_zoop_biomass,2002-07-02,2002,183
FI,total_zoop_biomass,2003-01-27,2003,27
FI,total_zoop_biomass,2007-04-20,2007,110
FI,total_zoop_biomass,2008-08-07,2008,220
FI,total_zoop_biomass,2009-04-22,2009,112
FI,total_zoop_biomass,2010-10-29,2010,302
FI,total_zoop_biomass,2011-11-03,2011,307
FI,total_zoop_biomass,2012-11-02,2012,307
FI,total_zoop_biomass,2013-05-08,2013,128
FI,total_zoop_biomass,2014-06-11,2014,162
FI,total_zoop_biomass,2015-01-16,2015,16
FI,total_zoop_biomass,2016-06-06,2016,158
FI,total_zoop_biomass,2017-04-20,2017,110
FI,total_zoop_biomass,2018-06-13,2018,164
ME,daphnia_biomass,1995-06-06,1995,157
ME,daphnia_biomass,1996-05-14,1996,135
ME,daphnia_biomass,1997-05-28,1997,148
ME,daphnia_biomass,1998-07-06,1998,187
ME,daphnia_biomass,1999-04-26,1999,116
ME,daphnia_biomass,2000-05-09,2000,130
ME,daphnia_biomass,2001-05-07,2001,127
ME,daphnia_biomass,2002-07-01,2002,182
ME,daphnia_biomass,2003-06-23,2003,174
ME,daphnia_biomass,2004-05-10,2004,131
ME,daphnia_biomass,2005-06-06,2005,157
ME,daphnia_biomass,2006-11-27,2006,331
ME,daphnia_biomass,2007-06-11,2007,162
ME,daphnia_biomass,2008-06-09,2008,161
ME,daphnia_biomass,2009-05-11,2009,131
ME,daphnia_biomass,2010-06-21,2010,172
ME,daphnia_biomass,2011-05-31,2011,151
ME,daphnia_biomass,2012-05-01,2012,122
ME,daphnia_biomass,2013-05-28,2013,148
ME,daphnia_biomass,2014-06-09,2014,160
ME,daphnia_biomass,2015-06-08,2015,159
ME,daphnia_biomass,2016-05-11,2016,132
ME,daphnia_biomass,2017-06-12,2017,163
ME,daphnia_biomass,2018-06-11,2018,162
ME,total_zoop_biomass,1995-10-25,1995,298
ME,total_zoop_biomass,1996-05-14,1996,135
ME,total_zoop_biomass,1997-05-02,1997,122
ME,total_zoop_biomass,1998-07-06,1998,187
ME,total_zoop_biomass,1999-03-29,1999,88
ME,total_zoop_biomass,2000-10-24,2000,298
ME,total_zoop_biomass,2001-11-06,2001,310
ME,total_zoop_biomass,2002-04-08,2002,98
ME,total_zoop_biomass,2003-06-23,2003,174
ME,total_zoop_biomass,2004-04-28,2004,119
ME,total_zoop_biomass,2005-05-09,2005,129
ME,total_zoop_biomass,2006-11-27,2006,331
ME,total_zoop_biomass,2007-06-11,2007,162
ME,total_zoop_biomass,2008-09-05,2008,249
ME,total_zoop_biomass,2009-05-11,2009,131
ME,total_zoop_biomass,2010-05-10,2010,130
ME,total_zoop_biomass,2011-05-17,2011,137
ME,total_zoop_biomass,2012-04-17,2012,108
ME,total_zoop_biomass,2013-05-28,2013,148
ME,total_zoop_biomass,2014-05-28,2014,148
ME,total_zoop_biomass,2015-05-27,2015,147
ME,total_zoop_biomass,2016-05-11,2016,132
ME,total_zoop_biomass,2017-06-12,2017,163
ME,total_zoop_biomass,2018-05-29,2018,149
MO,daphnia_biomass,1995-10-25,1995,298
MO,daphnia_biomass,1996-05-01,1996,122
MO,daphnia_biomass,1997-05-28,1997,148
MO,daphnia_biomass,1998-04-27,1998,117
MO,daphnia_biomass,1999-04-26,1999,116
MO,daphnia_biomass,2000-05-22,2000,143
MO,daphnia_biomass,2001-05-09,2001,129
MO,daphnia_biomass,2002-06-19,2002,170
MO,daphnia_biomass,2003-04-28,2003,118
MO,daphnia_biomass,2004-04-29,2004,120
MO,daphnia_biomass,2005-04-27,2005,117
MO,daphnia_biomass,2006-05-16,2006,136
MO,daphnia_biomass,2007-05-02,2007,122
MO,daphnia_biomass,2008-05-28,2008,149
MO,daphnia_biomass,2009-05-11,2009,131
MO,daphnia_biomass,2010-05-13,2010,133
MO,daphnia_biomass,2011-05-17,2011,137
MO,daphnia_biomass,2012-04-18,2012,109
MO,daphnia_biomass,2013-05-29,2013,149
MO,daphnia_biomass,2014-05-28,2014,148
MO,daphnia_biomass,2015-05-13,2015,133
MO,daphnia_biomass,2016-05-23,2016,144
MO,daphnia_biomass,2017-05-04,2017,124
MO,daphnia_biomass,2018-05-15,2018,135
MO,total_zoop_biomass,1995-10-25,1995,298
MO,total_zoop_biomass,1996-05-01,1996,122
MO,total_zoop_biomass,1997-05-01,1997,121
MO,total_zoop_biomass,1998-04-27,1998,117
MO,total_zoop_biomass,1999-04-26,1999,116
MO,total_zoop_biomass,2000-05-09,2000,130
MO,total_zoop_biomass,2001-05-09,2001,129
MO,total_zoop_biomass,2002-06-05,2002,156
MO,total_zoop_biomass,2003-04-01,2003,91
MO,total_zoop_biomass,2004-04-29,2004,120
MO,total_zoop_biomass,2005-04-18,2005,108
MO,total_zoop_biomass,2006-05-03,2006,123
MO,total_zoop_biomass,2007-06-25,2007,176
MO,total_zoop_biomass,2008-05-28,2008,149
MO,total_zoop_biomass,2009-05-11,2009,131
MO,total_zoop_biomass,2010-04-27,2010,117
MO,total_zoop_biomass,2011-11-01,2011,305
MO,total_zoop_biomass,2012-11-01,2012,306
MO,total_zoop_biomass,2013-05-15,2013,135
MO,total_zoop_biomass,2014-05-28,2014,148
MO,total_zoop_biomass,2015-05-13,2015,133
MO,total_zoop_biomass,2016-05-23,2016,144
MO,total_zoop_biomass,2017-05-04,2017,124
MO,total_zoop_biomass,2018-05-15,2018,135
SP,daphnia_biomass,1981-06-04,1981,155
SP,daphnia_biomass,1982-11-10,1982,314
SP,daphnia_biomass,1983-11-02,1983,306
SP,daphnia_biomass,1984-07-31,1984,213
SP,daphnia_biomass,1985-06-10,1985,161
SP,daphnia_biomass,1986-10-21,1986,294
SP,daphnia_biomass,1987-10-20,1987,293
SP,daphnia_biomass,1988-05-24,1988,145
SP,daphnia_biomass,1989-11-14,1989,318
SP,daphnia_biomass,1990-06-11,1990,162
SP,daphnia_biomass,1991-08-28,1991,240
SP,daphnia_biomass,1992-11-09,1992,314
SP,daphnia_biomass,1993-08-23,1993,235
SP,daphnia_biomass,1994-08-24,1994,236
SP,daphnia_biomass,1995-08-22,1995,234
SP,daphnia_biomass,1996-08-08,1996,221
SP,daphnia_biomass,1997-08-28,1997,240
SP,daphnia_biomass,1998-11-12,1998,316
SP,daphnia_biomass,1999-11-10,1999,314
SP,daphnia_biomass,2000-11-16,2000,321
SP,daphnia_biomass,2001-07-09,2001,190
SP,daphnia_biomass,2002-08-29,2002,241
SP,daphnia_biomass,2003-10-01,2003,274
SP,daphnia_biomass,2004-07-06,2004,188
SP,daphnia_biomass,2005-11-15,2005,319
SP,daphnia_biomass,2006-08-09,2006,221
SP,daphnia_biomass,2007-10-10,2007,283
SP,daphnia_biomass,2008-07-01,2008,183
SP,daphnia_biomass,2009-10-14,2009,287
SP,daphnia_biomass,2010-11-11,2010,315
SP,daphnia_biomass,2011-06-28,2011,179
SP,daphnia_biomass,2012-07-25,2012,207
SP,daphnia_biomass,2013-10-02,2013,275
SP,daphnia_biomass,2014-11-10,2014,314
SP,daphnia_biomass,2015-05-18,2015,138
SP,daphnia_biomass,2016-11-16,2016,321
SP,daphnia_biomass,2017-10-02,2017,275
SP,daphnia_biomass,2018-10-02,2018,275
SP,daphnia_biomass,2019-09-23,2019,266
SP,total_zoop_biomass,1981-06-04,1981,155
SP,total_zoop_biomass,1982-05-27,1982,147
SP,total_zoop_biomass,1983-11-02,1983,306
SP,total_zoop_biomass,1984-07-31,1984,213
SP,total_zoop_biomass,1985-05-29,1985,149
SP,total_zoop_biomass,1986-08-25,1986,237
SP,total_zoop_biomass,1987-10-20,1987,293
SP,total_zoop_biomass,1988-06-21,1988,173
SP,total_zoop_biomass,1989-07-10,1989,191
SP,total_zoop_biomass,1990-06-11,1990,162
SP,total_zoop_biomass,1991-11-11,1991,315
SP,total_zoop_biomass,1992-11-09,1992,314
SP,total_zoop_biomass,1993-08-23,1993,235
SP,total_zoop_biomass,1994-08-24,1994,236
SP,total_zoop_biomass,1995-06-14,1995,165
SP,total_zoop_biomass,1996-11-06,1996,311
SP,total_zoop_biomass,1997-06-18,1997,169
SP,total_zoop_biomass,1998-08-12,1998,224
SP,total_zoop_biomass,1999-08-23,1999,235
SP,total_zoop_biomass,2000-11-16,2000,321
SP,total_zoop_biomass,2001-07-09,2001,190
SP,total_zoop_biomass,2002-08-14,2002,226
SP,total_zoop_biomass,2003-07-07,2003,188
SP,total_zoop_biomass,2004-06-07,2004,159
SP,total_zoop_biomass,2005-08-09,2005,221
SP,total_zoop_biomass,2006-07-12,2006,193
SP,total_zoop_biomass,2007-10-10,2007,283
SP,total_zoop_biomass,2008-07-01,2008,183
SP,total_zoop_biomass,2009-09-17,2009,260
SP,total_zoop_biomass,2010-09-01,2010,244
SP,total_zoop_biomass,2011-06-28,2011,179
SP,total_zoop_biomass,2012-05-02,2012,123
SP,total_zoop_biomass,2013-07-08,2013,189
SP,total_zoop_biomass,2014-11-10,2014,314
SP,total_zoop_biomass,2015-07-14,2015,195
SP,total_zoop_biomass,2016-08-18,2016,231
SP,total_zoop_biomass,2017-07-10,2017,191
SP,total_zoop_biomass,2018-07-11,2018,192
SP,total_zoop_biomass,2019-06-04,2019,155
TB,daphnia_biomass,1982-08-19,1982,231
TB,daphnia_biomass,1983-05-09,1983,129
TB,daphnia_biomass,1984-06-19,1984,171
TB,daphnia_biomass,1985-08-21,1985,233
TB,daphnia_biomass,1986-06-16,1986,167
TB,daphnia_biomass,1987-08-12,1987,224
TB,daphnia_biomass,1988-09-28,1988,272
TB,daphnia_biomass,1989-08-08,1989,220
TB,daphnia_biomass,1990-08-22,1990,234
TB,daphnia_biomass,1991-08-26,1991,238
TB,daphnia_biomass,1992-06-15,1992,167
TB,daphnia_biomass,1993-08-23,1993,235
TB,daphnia_biomass,1994-08-22,1994,234
TB,daphnia_biomass,1995-08-21,1995,233
TB,daphnia_biomass,1996-08-06,1996,219
TB,daphnia_biomass,1997-08-25,1997,237
TB,daphnia_biomass,1998-08-10,1998,222
TB,daphnia_biomass,1999-07-01,1999,182
TB,daphnia_biomass,2000-06-02,2000,154
TB,daphnia_biomass,2001-06-25,2001,176
TB,daphnia_biomass,2002-08-12,2002,224
TB,daphnia_biomass,2003-06-24,2003,175
TB,daphnia_biomass,2004-10-12,2004,286
TB,daphnia_biomass,2005-07-11,2005,192
TB,daphnia_biomass,2006-10-02,2006,275
TB,daphnia_biomass,2007-06-18,2007,169
TB,daphnia_biomass,2008-06-30,2008,182
TB,daphnia_biomass,2009-07-21,2009,202
TB,daphnia_biomass,2010-07-07,2010,188
TB,daphnia_biomass,2011-07-25,2011,206
TB,daphnia_biomass,2012-05-30,2012,151
TB,daphnia_biomass,2013-08-06,2013,218
TB,daphnia_biomass,2014-08-11,2014,223
TB,daphnia_biomass,2015-06-17,2015,168
TB,daphnia_biomass,2016-08-16,2016,229
TB,daphnia_biomass,2017-06-15,2017,166
TB,daphnia_biomass,2018-10-01,2018,274
TB,daphnia_biomass,2019-06-04,2019,155
TB,total_zoop_biomass,1982-06-07,1982,158
TB,total_zoop_biomass,1983-06-23,1983,174
TB,total_zoop_biomass,1984-08-01,1984,214
TB,total_zoop_biomass,1985-08-21,1985,233
TB,total_zoop_biomass,1986-08-13,1986,225
TB,total_zoop_biomass,1987-08-12,1987,224
TB,total_zoop_biomass,1988-06-06,1988,158
TB,total_zoop_biomass,1989-08-08,1989,220
TB,total_zoop_biomass,1990-08-22,1990,234
TB,total_zoop_biomass,1991-08-26,1991,238
TB,total_zoop_biomass,1992-11-05,1992,310
TB,total_zoop_biomass,1993-08-23,1993,235
TB,total_zoop_biomass,1994-08-22,1994,234
TB,total_zoop_biomass,1995-08-21,1995,233
TB,total_zoop_biomass,1996-08-06,1996,219
